cross_1,cross,gen,mom_pop,ID,mom_ID,mom_fam,mom_sp,mom_heat,dad_pop,dad_ID,dad_sp,dad_E,tot_seeds,num_nodes,infl_length,self,intrapop,interpop,interhyb,intrahyb,hyb,cross_type,cross_type_new,outcross,wave,count_germ,count_survive,count_viabl,count_immuno,count_slide,mom_E_status,count_num_germ_assay,count_num_assay,prop_germ,count_E_plus,g_ma_trans,trans,mean_dist,dist_new,mom_endo_chemo_1,mom_endo_chemo_2,dad_endo_chemo_1,dad_endo_chemo_2,chemo_same
168,168,f1,SANAN,10165,SANAN10165,SANAN16,EV,0,LLAN,664,EC,1,16,9,4.1,0,0,0,1,0,1,hyb,interhyb,1,2,5,4,1,0,1,1,16,16,0.3125,13,1,0.8125,12.67,0.436781609,2,2,1,1,1
170,170,f1,LLAN,621,LLAN621,LLAN2,EV,1,SLIDE,11151,EC,1,15,16,4.6,0,0,0,0,0,1,hyb,interhyb,1,3,2,1,2,0,9,1,8,8,0.25,8,0.71,1,NA,NA,2,2,7,7,1
170,170_1,f2,LLAN,621,LLAN621,LLAN2,EV,1,SLIDE,11151,EC,1,0,8.25,3.55,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,2,2,7,7,1
171,171,f1,PALM,9192,PALM9192,PALM19,EV,1,THUN,1351,EC,0,4,9,5.5,0,0,0,0,0,1,hyb,interhyb,1,2,2,1,2,0,4,1,3,3,0.666666667,0,1,0,NA,NA,NA,NA,4,4,1
172,172,f1,SANAN,1072,SANAN1072,SANAN7,EV,0,PALM,9462,EV,0,16,NA,NA,0,0,1,0,0,0,inter,interpop,1,3,1,1,1,0,1,1,10,10,0.1,10,1,1,9,0.310344828,2,2,NA,NA,NA
175,175,f1,SANAN,10486,SANAN10486,SANAN48,EV,0,SANAN,10165,EV,0,13,11,4.3,0,1,0,0,0,0,intra,intrapop,1,3,4,4,1,4,6,1,10,10,0.4,9,0.31,0.9,7,0.24137931,2,2,2,2,0
175,175_1,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,SANAN,10165,EV,0,0,9.75,3.975,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.9,0,7,0.24137931,2,2,2,2,0
175,175_2,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,SANAN,10165,EV,0,46,7.75,2.8,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,24,0,1,NA,24,NA,24,0.9,1,7,0.24137931,2,2,2,2,0
175,175_3,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,SANAN,10165,EV,0,0,1.25,0.5,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.9,0,7,0.24137931,2,2,2,2,0
175,175_4,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,SANAN,10165,EV,0,90,13,5.75,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,30,0,1,NA,30,NA,30,0.9,1,7,0.24137931,2,2,2,2,0
176,176,f1,SANAN,10486,SANAN10486,SANAN48,EV,0,DAVIS,2382,EC,0,14,13,3.8,0,0,0,1,0,1,hyb,interhyb,1,3,9,9,1,0,10,1,10,10,0.9,7,0.31,0.7,12,0.413793103,2,2,5,5,1
176,176_2,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,DAVIS,2382,EC,0,0,7.75,2,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.7,0,12,0.413793103,2,2,5,5,1
176,176_3,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,DAVIS,2382,EC,0,35,6.5,2.3,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,20,0,1,NA,20,NA,19,0.7,0.95,12,0.413793103,2,2,5,5,1
176,176_4,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,DAVIS,2382,EC,0,13,8,2.275,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,13,0,1,NA,13,NA,13,0.7,1,12,0.413793103,2,2,5,5,1
176,176_5,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,DAVIS,2382,EC,0,55,7.75,3.475,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,30,0,1,NA,30,NA,30,0.7,1,12,0.413793103,2,2,5,5,1
176,176_7,f2,SANAN,10486,SANAN10486,SANAN48,EV,0,DAVIS,2382,EC,0,0,4.666666667,1.8,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.7,0,12,0.413793103,2,2,5,5,1
177,177,f1,LLAN,666,LLAN666,LLAN6,EV,0,LLAN,6421,EC,1,21,8,3.6,0,0,0,0,1,1,hyb,intrahyb,1,2,3,3,1,0,10,1,10,10,0.3,4,1,0.4,12,0.413793103,1,1,4,4,1
177,177_2,f2,LLAN,666,LLAN666,LLAN6,EV,0,LLAN,6421,EC,1,0,6,3.225,0,0,0,0,1,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.4,0,12,0.413793103,1,1,4,4,1
178,178,f1,MURR,5321,MURR5321,MURR32,EV,1,LLAN,665,EC,0,7,13,3.5,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,5,5,0,5,0.85,1,10.17,0.350574724,1,1,1,1,0
181,181,f1,SANAN,1072,SANAN1072,SANAN7,EV,0,LLAN,6487,EC,1,NA,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,2,8,6,16,0,1,1,14,14,0.571428571,9,1,0.642857143,8.5,0.293103448,2,2,2,2,0
181,181_4,f2,SANAN,1072,SANAN1072,SANAN7,EV,0,LLAN,6487,EC,1,7,10,4.575,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,7,0,1,NA,7,NA,6,0.642857143,0.857142857,8.5,0.293103448,2,2,2,2,0
181,181_5,f2,SANAN,1072,SANAN1072,SANAN7,EV,0,LLAN,6487,EC,1,0,13,5.85,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.642857143,0,8.5,0.293103448,2,2,2,2,0
181,181_6,f2,SANAN,1072,SANAN1072,SANAN7,EV,0,LLAN,6487,EC,1,0,8,3.075,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.642857143,0,8.5,0.293103448,2,2,2,2,0
181,181_7,f2,SANAN,1072,SANAN1072,SANAN7,EV,0,LLAN,6487,EC,1,0,10.25,3.675,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.642857143,0,8.5,0.293103448,2,2,2,2,0
182,182,f1,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,18,14,3.5,0,0,1,0,0,0,inter,interpop,1,2,10,9,1,1,10,1,10,10,1,10,1,1,10.5,0.362068966,3,3,1,1,1
182,182_2,f2,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,0,11.25,5.3,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.5,0.362068966,3,3,1,1,1
182,182_3,f2,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,0,9.25,4.375,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.5,0.362068966,3,3,1,1,1
182,182_4,f2,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,17,6.5,2.575,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,16,0,1,NA,16,NA,6,1,0.375,10.5,0.362068966,3,3,1,1,1
182,182_5,f2,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,0,12,5.925,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.5,0.362068966,3,3,1,1,1
182,182_8,f2,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,0,13.5,5.675,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.5,0.362068966,3,3,1,1,1
182,182_9,f2,TORO,1261,TORO1261,TORO26,EV,0,LLAN,665,EV,0,0,8,2.6,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.5,0.362068966,3,3,1,1,1
183,183,f1,TORO,1261,TORO1261,TORO26,EV,0,DAVIS,2383,EC,1,19,15,4.2,0,0,0,1,0,1,hyb,interhyb,1,2,8,7,1,0,1,1,8,8,1,8,1,1,7.5,0.25862069,3,3,5,5,1
183,183_1,f2,TORO,1261,TORO1261,TORO26,EV,0,DAVIS,2383,EC,1,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,NA,0,7.5,0.25862069,3,3,5,5,1
183,183_3,f2,TORO,1261,TORO1261,TORO26,EV,0,DAVIS,2383,EC,1,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,7.5,0.25862069,3,3,5,5,1
183,183_7,f2,TORO,1261,TORO1261,TORO26,EV,0,DAVIS,2383,EC,1,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,7.5,0.25862069,3,3,5,5,1
183,183_8,f2,TORO,1261,TORO1261,TORO26,EV,0,DAVIS,2383,EC,1,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,7.5,0.25862069,3,3,5,5,1
184,184,f1,LLAN,621,LLAN621,LLAN2,EV,1,LLAN,665,EC,1,30,18,7.4,0,0,0,0,0,1,hyb,intrahyb,1,3,11,4,11,0,9,1,11,9,1,9,0.71,1,NA,NA,2,2,1,1,1
184,184_1,f2,LLAN,621,LLAN621,LLAN2,EV,1,LLAN,665,EC,1,0,10.25,4.125,0,0,0,0,0,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,2,2,1,1,1
184,184_2,f2,LLAN,621,LLAN621,LLAN2,EV,1,LLAN,665,EC,1,0,7.75,3.35,0,0,0,0,0,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,2,2,1,1,1
184,184_3,f2,LLAN,621,LLAN621,LLAN2,EV,1,LLAN,665,EC,1,0,NA,NA,0,0,0,0,0,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,2,2,1,1,1
184,184_5,f2,LLAN,621,LLAN621,LLAN2,EV,1,LLAN,665,EC,1,0,7,2.475,0,0,0,0,0,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,2,2,1,1,1
189,189,f1,SANAN,10164,SANAN10164,SANAN16,EV,0,NEFF,831,EV,1,2,10,4.2,0,0,1,0,0,0,inter,interpop,1,3,1,1,1,0,1,1,2,2,0.5,2,1,1,8,0.275862069,2,2,2,1,0
189,189_1,f2,SANAN,10164,SANAN10164,SANAN16,EV,1,NEFF,831,EV,1,22,10.5,4.875,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,14,0,1,NA,14,NA,14,1,1,8,0.275862069,2,2,2,1,0
190,190,f1,LLAN,6486,LLAN6486,LLAN48,EV,0,SANAN,10485,EV,0,9,10,3.4,0,0,1,0,0,0,inter,interpop,1,2,4,3,0,1,9,1,8,8,0.5,7,1,0.875,6.5,0.224137931,2,2,2,2,0
190,190_2,f2,LLAN,6486,LLAN6486,LLAN48,EV,0,SANAN,10485,EV,0,139,10.25,5.125,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,29,0,1,NA,29,NA,29,0.875,1,6.5,0.224137931,2,2,2,2,0
193,193,f1,KEY,4203,KEY4203,KEY20,EV,0,FALL,7192,EV,0,14,14,4.8,0,0,1,0,0,0,inter,interpop,1,3,1,1,0,0,1,1,10,10,0.1,7,0.9,0.7,9,0.310344828,2,1,NA,NA,NA
196,196,f1,SANAN,10166,SANAN10166,SANAN16,EV,0,LLAN,6351,EC,0,5,7,3,0,0,0,1,0,1,hyb,interhyb,1,3,3,3,0,0,5,1,4,4,0.75,4,1,1,15,0.517241379,2,2,4,2,1
196,196_1,f2,SANAN,10166,SANAN10166,SANAN16,EV,0,LLAN,6351,EC,0,0,10.5,5.4,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,15,0.517241379,2,2,4,2,1
196,196_2,f2,SANAN,10166,SANAN10166,SANAN16,EV,0,LLAN,6351,EC,0,0,7.75,3.575,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,15,0.517241379,2,2,4,2,1
196,196_3,f2,SANAN,10166,SANAN10166,SANAN16,EV,0,LLAN,6351,EC,0,0,7.75,3.475,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,15,0.517241379,2,2,4,2,1
197,197,f1,PALM,9463,PALM9463,PALM46,EV,0,PALM,9362,EV,1,12,9,4.9,0,1,0,0,0,0,intra,intrapop,1,2,2,1,0,0,1,1,9,9,0.222222222,1,0.76,0.111111111,9.5,0.327586207,NA,NA,NA,NA,NA
200,200,f1,FALL,731,FALL731,FALL3,EV,0,LLAN,6422,EC,1,17,12,6.9,0,0,0,1,0,1,hyb,interhyb,1,3,6,3,0,0,9,1,7,7,0.857142857,7,0.8,1,10,0.344827586,2,2,4,4,1
200,200_1,f2,FALL,731,FALL731,FALL3,EV,0,LLAN,6422,EC,1,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10,0.344827586,2,2,4,4,1
200,200_3,f2,FALL,731,FALL731,FALL3,EV,0,LLAN,6422,EC,1,0,7.75,3.6,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10,0.344827586,2,2,4,4,1
200,200_5,f2,FALL,731,FALL731,FALL3,EV,0,LLAN,6422,EC,1,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10,0.344827586,2,2,4,4,1
200,200_6,f2,FALL,731,FALL731,FALL3,EV,0,LLAN,6422,EC,1,0,7.5,4.1,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10,0.344827586,2,2,4,4,1
202,202,f1,PALM,9281,PALM9281,PALM28,EV,1,DAVIS,2131,EC,1,11,7,3.4,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,7,7,0,7,1,1,13,0.448275862,2,2,5,5,1
203,203,f1,NEFF,852,NEFF852,NEFF5,EV,1,LLAN,6371,EC,0,7,9,4.5,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,6,6,0,3,1,0.5,11.5,0.396551724,1,1,4,4,1
204,204,f1,NEFF,852,NEFF852,NEFF5,EV,1,THUN,1371,EC,1,9,7,3.2,0,0,0,1,0,1,hyb,interhyb,1,2,1,1,0,0,9,1,9,9,0.111111111,9,1,1,13.5,0.465517241,1,1,7,7,1
204,204_1,f2,NEFF,852,NEFF852,NEFF5,EV,1,THUN,1371,EC,1,76,10.5,3.625,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,31,0,1,NA,31,NA,31,1,1,13.5,0.465517241,1,1,7,7,1
206,206,f1,SANAN,10486,SANAN10486,SANAN48,EV,0,KEY,4271,EV,1,5,7,3.5,0,0,1,0,0,0,inter,interpop,1,2,1,0,0,0,1,1,3,3,0.333333333,3,0.31,1,6,0.206896552,2,2,NA,NA,NA
207,207,f1,FALL,721,FALL721,FALL2,EV,0,KEY,4271,EV,0,21,8,3.2,0,0,1,0,0,0,inter,interpop,1,3,0,0,0,0,1,1,9,9,0,9,0.5,1,6,0.206896552,2,2,NA,NA,NA
209,209,f1,SANAN,10292,SANAN10292,SANAN29,EV,1,NEFF,832,EV,0,10,6,3.6,0,0,1,0,0,0,inter,interpop,1,4,9,9,9,0,10,0,10,10,0.9,0,0.74,0,7,0.24137931,NA,NA,2,1,1
212,212,f1,PALM,9341,PALM9341,PALM34,EV,1,DAVIS,291,EC,1,21,9,4.4,0,0,0,1,0,1,hyb,interhyb,1,4,2,2,1,0,10,1,10,10,0.2,10,0.74,1,12,0.413793103,2,2,4,4,1
212,212_1,f2,PALM,9341,PALM9341,PALM34,EV,1,DAVIS,291,EC,1,0,7.75,4.175,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,12,0.413793103,2,2,4,4,1
212,212_2,f2,PALM,9341,PALM9341,PALM34,EV,1,DAVIS,291,EC,1,0,11,5.85,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,12,0.413793103,2,2,4,4,1
213,213,f1,KEY,4204,KEY4204,KEY20,EV,0,SANAN,1072,EV,1,25,10,4.4,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,0,0,NA,0,0.9,0,6,0.206896552,2,1,2,2,0
214,214,f1,FALL,721,FALL721,FALL2,EV,1,THUN,1371,EC,1,8,8,2.9,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,4,4,0,1,0.5,0.25,15,0.517241379,2,2,7,7,1
215,215_1,f1,SANAN,1072,SANAN1072,SANAN7,EV,0,FALL,721,EV,0,16,8,4.3,0,0,0,1,0,1,inter,interhyb,1,4,0,NA,0,0,1,1,8,8,0,8,1,1,7,0.24137931,2,2,7,7,1
215,215_2,f1,SANAN,1072,SANAN1072,SANAN7,EV,0,FALL,721,EV,0,24,9,4.5,0,0,1,0,0,0,inter,interpop,1,4,0,NA,0,0,1,1,10,10,0,3,1,0.3,7,0.24137931,2,2,NA,NA,NA
216,216,f1,SANAN,1073,SANAN1073,SANAN7,EV,0,BON,112,EV,0,6,13,6.5,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,3,3,0,0,1,0,7.5,0.25862069,2,2,1,7,1
217,217,f1,NEFF,854,NEFF854,NEFF5,EV,0,NEFF,861,EV,0,6,11,5.2,0,0,1,0,0,0,intra,intrapop,1,4,1,0,1,0,6,1,6,6,0.166666667,6,1,1,9.5,0.327586207,1,1,2,2,1
217,217_1,f2,NEFF,854,NEFF854,NEFF5,EV,0,NEFF,861,EV,0,3,7.5,2.7,0,0,1,0,0,0,intra,intrapop,1,NA,NA,NA,NA,3,0,1,NA,3,NA,3,1,1,9.5,0.327586207,1,1,2,2,1
219,219,f1,NEFF,861,NEFF861,NEFF6,EV,1,FALL,722,EV,1,12,8,3.9,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,1,1,0,1,1,1,8,0.275862069,2,2,NA,NA,NA
221,221,f1,PALM,9101,PALM9101,PALM10,EV,0,DAVIS,2201,EC,0,7,10,3.8,0,0,0,1,0,1,hyb,interhyb,1,4,5,5,1,0,7,1,6,6,0.833333333,6,0.97,1,11.33,0.390804598,2,2,5,5,1
221,221_2,f2,PALM,9101,PALM9101,PALM10,EV,0,DAVIS,2201,EC,0,0,9.75,4.95,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,11.33,0.390804598,2,2,5,5,1
221,221_3,f2,PALM,9101,PALM9101,PALM10,EV,0,DAVIS,2201,EC,0,0,10,4.75,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,11.33,0.390804598,2,2,5,5,1
221,221_4,f2,PALM,9101,PALM9101,PALM10,EV,0,DAVIS,2201,EC,0,0,11.25,4.9,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,11.33,0.390804598,2,2,5,5,1
221,221_5,f2,PALM,9101,PALM9101,PALM10,EV,0,DAVIS,2201,EC,0,0,10.5,4.875,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,11.33,0.390804598,2,2,5,5,1
222,222,f1,TEX,1461,TEX1461,TEX6,EV,0,SLIDE,11211,EC,0,21,17,6.2,0,0,0,0,0,1,hyb,interhyb,1,4,5,5,5,1,10,0,10,10,0.5,0,0.5,0,14,0.482758621,2,2,NA,NA,NA
223,223,f1,TEX,14321,TEX14321,TEX32,EV,0,DAVIS,2151,EC,0,13,10,2.5,0,0,0,0,0,1,hyb,interhyb,1,4,3,3,3,0,9,0,9,9,0.333333333,0,0.55,0,17.5,0.603448276,NA,NA,5,5,1
224,224,f1,NEFF,8132,NEFF8132,NEFF13,EV,0,PALM,9342,EV,0,9,9,3.8,0,0,1,0,0,0,inter,interpop,1,4,6,6,6,1,10,1,7,7,0.857142857,1,1,0.142857143,8.5,0.293103448,NA,NA,2,2,1
224,224_6,f2,NEFF,8132,NEFF8132,NEFF13,EV,0,PALM,9342,EV,0,0,9.75,4.25,0,0,1,0,0,0,inter,interpop,0,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.142857143,0,8.5,0.293103448,NA,NA,2,2,1
225,225,f1,FALL,732,FALL732,FALL3,EV,0,SLIDE,11212,EC,0,3,9,4.4,0,0,0,1,0,1,hyb,interhyb,1,4,3,3,1,3,0,1,3,1,1,1,0.8,1,12,0.413793103,2,2,NA,NA,NA
225,225_3,f2,FALL,732,FALL732,FALL3,EV,0,SLIDE,11212,EC,0,0,11,6.15,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,12,0.413793103,2,2,NA,NA,NA
226,226,f1,TEX,14322,TEX14322,TEX32,EV,0,DAVIS,2281,EC,0,12,9,2.5,0,0,0,0,0,1,hyb,interhyb,1,4,3,3,3,3,10,1,10,10,0.3,3,0.55,0.3,11.5,0.396551724,NA,NA,5,5,1
226,226_1,f2,TEX,14322,TEX14322,TEX32,EV,0,DAVIS,2281,EC,0,16,11,3.55,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,11,0,1,NA,11,NA,0,0.3,0,11.5,0.396551724,NA,NA,5,5,1
226,226_2,f2,TEX,14322,TEX14322,TEX32,EV,0,DAVIS,2281,EC,0,3,10.25,3.1,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.3,0,11.5,0.396551724,NA,NA,5,5,1
227,227,f1,NEFF,852,NEFF852,NEFF5,EV,0,TEX,1462,EV,0,26,11,3.8,0,0,1,0,0,0,inter,interpop,1,4,5,5,0,0,1,1,8,8,0.625,8,1,1,9.5,0.327586207,1,1,2,2,1
227,227_1,f2,NEFF,852,NEFF852,NEFF5,EV,0,TEX,1462,EV,0,2,12.75,4.45,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,2,0,1,NA,2,NA,2,1,1,9.5,0.327586207,1,1,2,2,1
227,227_2,f2,NEFF,852,NEFF852,NEFF5,EV,0,TEX,1462,EV,0,0,10.33333333,3.466666667,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,9.5,0.327586207,1,1,2,2,1
227,227_4,f2,NEFF,852,NEFF852,NEFF5,EV,0,TEX,1462,EV,0,0,12.75,4.6,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,9.5,0.327586207,1,1,2,2,1
227,227_5,f2,NEFF,852,NEFF852,NEFF5,EV,0,TEX,1462,EV,0,0,9,2.45,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,9.5,0.327586207,1,1,2,2,1
229,229,f1,PALM,9442,PALM9442,PALM44,EV,1,DAVIS,2111,EC,0,12,10,4.8,0,0,0,0,0,1,hyb,interhyb,1,4,7,7,7,0,9,0,8,8,0.875,0,0.65,0,12,0.413793103,NA,NA,5,5,1
230,230,f1,NEFF,8133,NEFF8133,NEFF13,EV,0,DAVIS,2111,EC,0,20,12,5.8,0,0,0,1,0,1,hyb,interhyb,1,4,6,6,0,0,1,1,6,6,1,1,1,0.166666667,11.33,0.390804483,NA,NA,5,5,1
232,232,f1,FALL,733,FALL733,FALL3,EV,0,TEX,14181,EV,0,17,12,5.9,0,0,1,0,0,0,inter,interpop,1,4,6,6,0,0,10,1,8,8,0.75,8,0.8,1,13.25,0.456896552,2,2,NA,NA,NA
232,232_1,f2,FALL,733,FALL733,FALL3,EV,0,TEX,14181,EV,0,0,9.5,4.2,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,13.25,0.456896552,2,2,NA,NA,NA
233,233,f1,TORO,12201,TORO12201,TORO20,EV,0,TEX,1461,EV,0,1,11,4.9,0,0,1,0,0,0,inter,interpop,1,4,1,1,1,0,1,0,1,1,1,0,0.05,0,10.5,0.362068966,1,7,2,2,1
235,235,f1,MURR,5394,MURR5394,MURR39,EV,0,DAVIS,2202,EC,0,6,17,4.4,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,5,5,0,4,0.3,0.8,16,0.551724138,1,1,5,5,1
237,237,f1,TORO,12204,TORO12204,TORO20,EV,0,DAVIS,2202,EC,0,10,13,4.5,0,0,0,0,0,1,hyb,interhyb,1,4,7,5,7,0,10,0,9,9,0.777777778,0,0.05,0,14.75,0.50862069,1,7,5,5,1
239,239,f1,MURR,5321,MURR5321,MURR32,EV,0,DAVIS,2281,EC,0,13,20,6.5,0,0,0,1,0,1,hyb,interhyb,1,4,1,0,0,0,1,1,7,7,0.142857143,7,0.85,1,12.5,0.431034483,1,1,5,5,1
240,240,f1,PALM,9101,PALM9101,PALM10,EV,0,SLIDE,11211,EC,0,7,9,3.7,0,0,0,1,0,1,hyb,interhyb,1,4,2,2,0,0,7,1,7,7,0.285714286,7,0.97,1,13.67,0.471264368,2,2,NA,NA,NA
240,240_1,f2,PALM,9101,PALM9101,PALM10,EV,0,SLIDE,11211,EC,0,0,11.5,6.25,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,13.67,0.471264368,2,2,NA,NA,NA
240,240_2,f2,PALM,9101,PALM9101,PALM10,EV,0,SLIDE,11211,EC,0,0,12.75,7.525,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,13.67,0.471264368,2,2,NA,NA,NA
241,241,f1,MURR,5394,MURR5394,MURR39,EV,0,TORO,12203,EV,0,10,10,3.1,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,9,9,0,8,0.3,0.888888889,7.75,0.267241379,1,1,1,7,0
242,242,f1,FALL,734,FALL734,FALL3,EV,0,RIVER,15171,EV,0,17,10,4.2,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,9,9,0,9,0.8,1,11,0.379310345,2,2,1,1,1
248,248,f1,TEX,1472,TEX1472,TEX7,EV,0,THUN,13201,EV,0,12,13,4.5,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,9,9,0,9,0.89,1,12.25,0.422413793,2,2,NA,NA,NA
663,663,f1,LLAN,663,LLAN663,LLAN6,EV,1,NA,NA,NA,NA,13,10,5.1,1,0,0,0,0,0,self,self,0,2,5,3,0,0,1,1,9,9,0.555555556,6,1,0.666666667,NA,NA,1,1,NA,NA,NA
